date_start_utc,date_end_utc,estimated,estimated_start,start_text,medal,venue_code,description,venue_code_other,discription_other,team_1_code,team_1,team_2_code,team_2,tag,sport,sport_code,sport_url
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-04T10:00:00Z,2024-08-04T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-05T10:00:00Z,2024-08-05T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-06T10:00:00Z,2024-08-06T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-07T10:00:00Z,2024-08-07T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,False,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-08-08T10:00:00Z,2024-08-08T10:00:00Z,False,True,,1,MAM,Marseille Marina,,,,,,,sailing,Sailing,SAL,https://olympics.com/en/paris-2024/sports/sailing
2024-07-27T07:00:00Z,2024-07-27T07:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-27T08:30:00Z,2024-07-27T09:45:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-27T10:30:00Z,2024-07-27T11:45:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-27T08:30:00Z,2024-07-27T09:00:00Z,False,False,,3,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-27T09:00:00Z,2024-07-27T09:30:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-28T07:15:00Z,2024-07-28T08:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-28T09:15:00Z,2024-07-28T10:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-28T07:30:00Z,2024-07-28T08:15:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-28T10:00:00Z,2024-07-28T10:45:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-29T07:30:00Z,2024-07-29T08:15:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-29T10:00:00Z,2024-07-29T10:45:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-29T07:15:00Z,2024-07-29T07:45:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-29T07:00:00Z,2024-07-29T12:00:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-30T13:30:00Z,2024-07-30T14:45:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-30T07:00:00Z,2024-07-30T07:00:00Z,True,True,09:00,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-30T07:00:00Z,2024-07-30T07:00:00Z,True,True,09:00,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-30T07:30:00Z,2024-07-30T08:00:00Z,False,False,,3,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-30T08:00:00Z,2024-07-30T08:30:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-31T07:00:00Z,2024-07-31T08:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-31T13:30:00Z,2024-07-31T14:45:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-31T07:00:00Z,2024-07-31T10:00:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-01T07:30:00Z,2024-08-01T08:30:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-01T10:00:00Z,2024-08-01T11:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-02T07:00:00Z,2024-08-02T12:00:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-02T07:00:00Z,2024-08-02T12:00:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-02T07:30:00Z,2024-08-02T08:30:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-03T13:30:00Z,2024-08-03T14:45:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-03T07:00:00Z,2024-08-03T07:00:00Z,True,True,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-03T07:00:00Z,2024-08-03T07:00:00Z,True,True,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-03T07:30:00Z,2024-08-03T08:30:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-04T07:00:00Z,2024-08-04T15:00:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-04T13:30:00Z,2024-08-04T14:45:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-04T07:30:00Z,2024-08-04T12:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-05T13:00:00Z,2024-08-05T14:15:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-05T07:00:00Z,2024-08-05T11:30:00Z,False,False,,,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-08-05T07:30:00Z,2024-08-05T08:30:00Z,False,False,,1,CTX,Chateauroux Shooting Ctr,,,,,,,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting
2024-07-27T10:00:00Z,2024-07-27T13:31:00Z,False,False,,,LC3,La Concorde 3,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-07-27T15:00:00Z,2024-07-27T16:35:00Z,False,False,,1,LC3,La Concorde 3,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-07-28T10:00:00Z,2024-07-28T13:31:00Z,False,False,,,LC3,La Concorde 3,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-07-28T15:00:00Z,2024-07-28T16:35:00Z,False,False,,1,LC3,La Concorde 3,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-08-06T10:30:00Z,2024-08-06T13:28:00Z,False,False,,,LC4,La Concorde 4,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-08-06T15:30:00Z,2024-08-06T16:14:00Z,False,False,,1,LC4,La Concorde 4,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-08-07T10:30:00Z,2024-08-07T13:28:00Z,False,False,,,LC4,La Concorde 4,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-08-07T15:30:00Z,2024-08-07T16:14:00Z,False,False,,1,LC4,La Concorde 4,,,,,,,skateboarding,Skateboarding,SKB,https://olympics.com/en/paris-2024/sports/skateboarding
2024-08-05T08:00:00Z,2024-08-05T10:20:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-05T11:00:00Z,2024-08-05T11:30:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-05T11:40:00Z,2024-08-05T12:00:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-06T08:00:00Z,2024-08-06T10:20:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-06T11:00:00Z,2024-08-06T11:30:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-06T11:40:00Z,2024-08-06T12:00:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-07T08:00:00Z,2024-08-07T10:05:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-07T10:28:00Z,2024-08-07T10:43:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-07T10:46:00Z,2024-08-07T10:50:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-07T10:55:00Z,2024-08-07T11:00:00Z,False,False,,1,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-08T08:00:00Z,2024-08-08T10:05:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-08T10:28:00Z,2024-08-08T10:43:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-08T10:46:00Z,2024-08-08T10:50:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-08T10:55:00Z,2024-08-08T11:00:00Z,False,False,,1,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-09T08:15:00Z,2024-08-09T09:48:00Z,False,False,,,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
2024-08-09T10:28:00Z,2024-08-09T11:14:00Z,False,False,,1,LBO,Le Bourget Climbing Venue,,,,,,,sport-climbing,Sport Climbing,CLB,https://olympics.com/en/paris-2024/sports/sport-climbing
