Country,Region,Urban,Origin,Year1,Year2,AgeDef,Vitality,  TFR,  MAB,Collection,SourceType,   RefCode,Note,Split
    CAN,     .,    .,     ., 2004, 2004,  ARDY,       1,1.549,29.49,       ODE,  estimate,    CAN_01,   .,    2
    CAN,     .,    .,     ., 2005, 2005,  ARDY,       1,1.567,29.58,       ODE,  estimate,    CAN_01,   .,    2
    CAN,     .,    .,     ., 1921, 1921,   ACY,       1,3.980,29.97,        RE,  estimate,    CAN_02,  17,    1
    CAN,     .,    .,     ., 1922, 1922,   ACY,       1,3.831,30.04,        RE,  estimate,    CAN_02,  17,    1
    CAN,     .,    .,     ., 1923, 1923,   ACY,       1,3.645,30.11,        RE,  estimate,    CAN_02,  17,    1
    CAN,     .,    .,     ., 1924, 1924,   ACY,       1,3.622,30.13,        RE,  estimate,    CAN_02,  17,    1
    CAN,     .,    .,     ., 1925, 1925,   ACY,       1,3.519,30.14,        RE,  estimate,    CAN_02,  17,    1
    CAN,     .,    .,     ., 1926, 1926,   ACY,       1,3.357,30.22,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1927, 1927,   ACY,       1,3.319,30.18,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1928, 1928,   ACY,       1,3.294,30.11,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1929, 1929,   ACY,       1,3.216,29.96,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1930, 1930,   ACY,       1,3.281,29.96,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1931, 1931,   ACY,       1,3.200,29.93,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1932, 1932,   ACY,       1,3.084,30.02,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1933, 1933,   ACY,       1,2.864,30.05,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1934, 1934,   ACY,       1,2.804,30.12,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1935, 1935,   ACY,       1,2.755,30.08,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1936, 1936,   ACY,       1,2.696,30.04,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1937, 1937,   ACY,       1,2.645,29.89,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1938, 1938,   ACY,       1,2.699,29.71,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1939, 1939,   ACY,       1,2.654,29.66,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1940, 1940,   ACY,       1,2.765,29.43,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1941, 1941,   ACY,       1,2.833,29.21,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1942, 1942,   ACY,       1,2.963,29.18,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1943, 1943,   ACY,       1,3.041,29.21,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1944, 1944,   ACY,       1,3.009,29.34,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1945, 1945,   ACY,       1,3.017,29.39,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1946, 1946,   ACY,       1,3.374,29.07,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1947, 1947,   ACY,       1,3.596,28.77,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1948, 1948,   ACY,       1,3.441,28.72,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1949, 1949,   ACY,       1,3.455,28.65,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1950, 1950,   ACY,       1,3.454,28.62,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1951, 1951,   ACY,       1,3.503,28.51,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1952, 1952,   ACY,       1,3.641,28.40,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1953, 1953,   ACY,       1,3.720,28.34,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1954, 1954,   ACY,       1,3.827,28.27,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1955, 1955,   ACY,       1,3.832,28.27,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1956, 1956,   ACY,       1,3.859,28.17,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1957, 1957,   ACY,       1,3.925,28.09,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1958, 1958,   ACY,       1,3.881,28.02,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1959, 1959,   ACY,       1,3.935,27.93,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1960, 1960,   ACY,       1,3.895,27.89,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1961, 1961,   ACY,       1,3.840,27.85,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1962, 1962,   ACY,       1,3.756,27.81,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1963, 1963,   ACY,       1,3.669,27.82,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1964, 1964,   ACY,       1,3.501,27.85,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1965, 1965,   ACY,       1,3.145,27.82,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1966, 1966,   ACY,       1,2.812,27.68,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1967, 1967,   ACY,       1,2.596,27.48,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1968, 1968,   ACY,       1,2.453,27.35,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1969, 1969,   ACY,       1,2.404,27.31,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1970, 1970,   ACY,       1,2.336,27.21,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1971, 1971,   ACY,       1,2.187,27.07,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1972, 1972,   ACY,       1,2.024,27.01,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1973, 1973,   ACY,       1,1.930,26.83,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 1974, 1974,   ACY,       1,1.875,26.80,        RE,  estimate,    CAN_02,   .,    1
    CAN,     .,    .,     ., 2000, 2000,   ACY,       1,1.488,28.88,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2001, 2001,   ACY,       1,1.511,29.08,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2002, 2002,   ACY,       1,1.511,29.08,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2003, 2003,   ACY,       1,1.525,29.38,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2004, 2004,   ACY,       1,1.526,29.53,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2005, 2005,   ACY,       1,1.540,29.64,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2006, 2006,   ACY,       1,1.584,29.73,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2007, 2007,   ACY,       1,1.655,29.83,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2008, 2008,   ACY,       1,1.678,29.88,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2009, 2009,   ACY,       1,1.666,29.97,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2010, 2010,   ACY,       1,1.628,30.15,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 2011, 2011,   ACY,       1,1.613,30.29,      STAT,     vital,    CAN_03,   .,    1
    CAN,     .,    .,     ., 1926, 1926,   ACY,       1,3.357,30.22,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1931, 1931,   ACY,       1,3.200,29.93,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1936, 1936,   ACY,       1,2.696,30.04,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1966, 1966,   ACY,       1,2.812,27.68,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1971, 1971,   ACY,       1,2.187,27.07,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1972, 1972,   ACY,       1,2.024,27.01,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1973, 1973,   ACY,       1,1.930,26.83,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1974, 1974,   ACY,       1,1.875,26.80,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1975, 1975,   ACY,       1,1.865,26.72,      STAT,     vital,    CAN_04,   .,    1
    CAN,     .,    .,     ., 1976, 1976,   ACY,       1,1.824,26.74,      STAT,     vital,    CAN_05,   .,    1
    CAN,     .,    .,     ., 1977, 1977,   ACY,       1,1.806,26.77,      STAT,     vital,    CAN_05,   .,    1
    CAN,     .,    .,     ., 1978, 1978,   ACY,       1,1.757,26.85,      STAT,     vital,    CAN_05,   .,    1
    CAN,     .,    .,     ., 1979, 1979,   ACY,       1,1.763,26.94,      STAT,     vital,    CAN_05,   .,    1
    CAN,     .,    .,     ., 1980, 1980,   ACY,       1,1.746,26.95,      STAT,     vital,    CAN_05,   .,    1
    CAN,     .,    .,     ., 1981, 1981,   ACY,       1,1.704,27.02,      STAT,     vital,    CAN_05,   .,    1
    CAN,     .,    .,     ., 1982, 1982,   ACY,       1,1.694,27.06,      STAT,     vital,    CAN_06,   .,    1
    CAN,     .,    .,     ., 1983, 1983,   ACY,       1,1.681,27.18,      STAT,     vital,    CAN_06,   .,    1
    CAN,     .,    .,     ., 1984, 1984,   ACY,       1,1.686,27.33,      STAT,     vital,    CAN_06,   .,    1
    CAN,     .,    .,     ., 1985, 1985,   ACY,       1,1.669,27.43,      STAT,     vital,    CAN_06,   .,    1
    CAN,     .,    .,     ., 1986, 1986,   ACY,       1,1.672,27.50,      STAT,     vital,    CAN_06,   .,    1
    CAN,     .,    .,     ., 1993, 1993,   ACY,       1,1.658,28.08,      STAT,     vital,    CAN_07,   .,    1
    CAN,     .,    .,     ., 1994, 1994,   ACY,       1,1.660,28.20,      STAT,     vital,    CAN_08,   .,    1
    CAN,     .,    .,     ., 1995, 1995,   ACY,       1,1.640,28.24,      STAT,     vital,    CAN_09,   .,    1
    CAN,     .,    .,     ., 1998, 1998,   ACY,       1,1.538,28.59,      STAT,     vital,    CAN_10,   .,    1
    CAN,     .,    .,     ., 1941, 1941,   ACY,       1,2.833,29.21,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1942, 1942,   ACY,       1,2.963,29.18,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1943, 1943,   ACY,       1,3.041,29.21,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1944, 1944,   ACY,       1,3.009,29.34,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1945, 1945,   ACY,       1,3.028,29.39,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1946, 1946,   ACY,       1,3.374,29.07,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1947, 1947,   ACY,       1,3.596,28.77,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1948, 1948,   ACY,       1,3.441,28.72,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1949, 1949,   ACY,       1,3.455,28.65,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1950, 1950,   ACY,       1,3.454,28.62,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1951, 1951,   ACY,       1,3.503,28.51,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1952, 1952,   ACY,       1,3.641,28.40,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1953, 1953,   ACY,       1,3.720,28.34,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1954, 1954,   ACY,       1,3.827,28.27,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1955, 1955,   ACY,       1,3.832,28.27,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1956, 1956,   ACY,       1,3.859,28.17,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1957, 1957,   ACY,       1,3.925,28.09,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1958, 1958,   ACY,       1,3.881,28.02,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1959, 1959,   ACY,       1,3.935,27.93,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1960, 1960,   ACY,       1,3.895,27.89,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1961, 1961,   ACY,       1,3.840,27.85,      STAT,     vital,    CAN_11,   .,    1
    CAN,     .,    .,     ., 1962, 1962,   ACY,       1,3.767,27.80,      STAT,     vital,    CAN_12,   .,    1
    CAN,     .,    .,     ., 1963, 1963,   ACY,       1,3.694,27.79,      STAT,     vital,    CAN_12,   .,    1
    CAN,     .,    .,     ., 1964, 1964,   ACY,       1,3.540,27.83,      STAT,     vital,    CAN_12,   .,    1
    CAN,     .,    .,     ., 1921, 1921,   ACY,       .,3.537,29.62,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1922, 1922,   ACY,       .,3.402,29.69,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1923, 1923,   ACY,       .,3.235,29.77,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1924, 1924,   ACY,       .,3.221,29.75,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1925, 1925,   ACY,       .,3.132,29.76,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1927, 1927,   ACY,       .,3.319,30.18,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1928, 1928,   ACY,       .,3.294,30.11,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1929, 1929,   ACY,       .,3.216,29.96,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1930, 1930,   ACY,       .,3.281,29.96,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1932, 1932,   ACY,       .,3.084,30.02,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1933, 1933,   ACY,       .,2.864,30.05,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1934, 1934,   ACY,       .,2.804,30.12,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1935, 1935,   ACY,       .,2.755,30.08,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1937, 1937,   ACY,       .,2.645,29.89,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1938, 1938,   ACY,       .,2.701,29.72,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1939, 1939,   ACY,       .,2.654,29.66,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1940, 1940,   ACY,       .,2.765,29.43,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1965, 1965,   ACY,       .,3.145,27.82,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1966, 1966,   ACY,       .,2.812,27.68,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1967, 1967,   ACY,       .,2.596,27.48,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1968, 1968,   ACY,       .,2.453,27.35,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1969, 1969,   ACY,       .,2.404,27.31,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1970, 1970,   ACY,       .,2.331,27.18,      STAT,     vital,    CAN_13,   .,    1
    CAN,     .,    .,     ., 1921, 1921,   ACY,       .,3.479,29.52,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1922, 1922,   ACY,       .,3.398,29.61,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1923, 1923,   ACY,       .,3.232,29.70,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1924, 1924,   ACY,       .,3.221,29.68,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1925, 1925,   ACY,       .,3.133,29.68,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1926, 1926,   ACY,       .,3.358,30.13,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1927, 1927,   ACY,       .,3.320,30.11,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1928, 1928,   ACY,       .,3.296,30.05,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1929, 1929,   ACY,       .,3.219,29.90,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1930, 1930,   ACY,       .,3.284,29.88,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1931, 1931,   ACY,       .,3.203,29.86,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1932, 1932,   ACY,       .,3.087,29.96,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1933, 1933,   ACY,       .,2.866,29.99,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1934, 1934,   ACY,       .,2.804,30.09,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1935, 1935,   ACY,       .,2.754,30.00,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1936, 1936,   ACY,       .,2.696,29.97,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1937, 1937,   ACY,       .,2.645,29.84,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1938, 1938,   ACY,       .,2.700,29.68,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1939, 1939,   ACY,       .,2.654,29.61,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1940, 1940,   ACY,       .,2.763,29.36,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1941, 1941,   ACY,       .,2.827,29.16,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1942, 1942,   ACY,       .,2.958,29.13,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1943, 1943,   ACY,       .,3.034,29.16,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1944, 1944,   ACY,       .,3.003,29.31,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1945, 1945,   ACY,       .,3.009,29.33,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1946, 1946,   ACY,       .,3.362,29.01,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1947, 1947,   ACY,       .,3.582,28.72,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1948, 1948,   ACY,       .,3.429,28.67,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1949, 1949,   ACY,       .,3.444,28.60,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1950, 1950,   ACY,       .,3.439,28.55,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1951, 1951,   ACY,       .,3.486,28.45,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1952, 1952,   ACY,       .,3.627,28.35,      STAT,     vital,    CAN_14,   .,    0
    CAN,     .,    .,     ., 1953, 1953,   ACY,       .,3.708,28.30,      STAT,     vital,    CAN_14,   .,    0
